"년도","월","회원타입","건수","현년 전기사용량","전년 전기사용량","전전년 전기사용량","토탈 전기 증감량","토탈 전기탄소 증감량","현년 가스사용량","전년 가스사용량","전전년 가스사용량","토탈 가스 증감량","토탈 가스탄소 증감량","현년 수도사용량","전년 수도사용량","전전년 수도사용량","토탈 수도 증감량","토탈 수도탄소 증감량","현년 지역난방 사용량","전년 지역난방 사용량","전전년 지역난방 사용량","토탈 지역난방 증감량","토탈 지역난방탄소 증감량","등록일"
"2019","09","공동주택관리소","3264","493223319","480993122","445100453","30176531.5","12794849.356","2280720","2180573","2433873","-26503","-59366.72","19045343.1","19396998.2","19046829.9","-176570.95","-58621.5554","0","0","0","0","0","2019-12-01 04:10:39.0"
"2019","09","공공기관","2271","157743002","157380607","149671560","4216918.5","1787973.444","2823036","2850999","2593899","100587","225314.88","1594462.6","1671380","1560226","-21340.4","-7085.0128","0","0","0","0","0","2019-12-01 04:10:39.0"
"2019","09","개인","1072994","275890739","277836114","249870243","12037560.5","5103925.652","8397984","7354981","9207329","116829","261696.96","14472395.4","14906442.592","14819592.311","-390622.0515","-129686.521098","2292916.674","2073699.976","2068575.119","221779.1265","1079108.162668","2019-12-01 04:10:39.0"
"2019","08","학교","5963","135256546","148196053","133597601","-5640281","-2391479.144","4071440","4787038","4270649","-457403.5","-1024583.84","2260498.2","2339804.6","2318249.2","-68528.7","-22751.5284","2","2","2","0","0","2019-11-01 04:10:28.0"
"2019","08","종교단체","711","7583699","8399013","7798385","-515000","-218360","217026","244932","245222","-28051","-62834.24","62803","63411.6","63743","-774.3","-257.0676","0","0","0","0","0","2019-11-01 04:10:28.0"
"2019","08","소상공인","35756","98021119","108214738","98752180","-5462340","-2316032.16","2091762","2183539","2233053","-116534","-261036.16","1744125.4","1759803.8","1778873.208","-25213.104","-8370.750528","4","4","4","0","0","2019-11-01 04:10:28.0"
"2019","08","기업","17400","717473383","762216036","716768636","-22018953","-9336036.072","23287789","25976883","24837025","-2119165","-4746929.6","5654403.7","5848359.9","5687946.1","-113749.3","-37764.7676","0","0","0","0","0","2019-11-01 04:10:28.0"
"2019","08","공동주택관리소","3235","586724031","701151787","561694419","-44699072","-18952406.528","2416246","2603464","2606039","-188505.5","-422252.32","19619736.4","19993730.6","19840452.2","-297355","-98721.86","0","0","0","0","0","2019-11-01 04:10:28.0"
"2019","08","공공기관","2264","174438925","184736889","170139523","-2999281","-1271695.144","3294849","3608898","3318331","-168765.5","-378034.72","1198125.6","1185645.4","1192698.4","8953.7","2972.6284","0","0","0","0","0","2019-11-01 04:10:28.0"
"2019","08","개인","1065814","342924356","411764341","326454742","-26185185.5","-11102518.652","8884580","8269397","8707538","396112.5","887292","15115644.2","15499157.71","15467127.424","-367498.367","-122009.457844","147683.081","148674.662","149650.962","-1479.731","-209058.083872","2019-11-01 04:10:28.0"
"2019","07","학교","5914","131922853","135025318","137042745","-4111178.5","-1743139.684","4039628","4423465","4392999","-368604","-825672.96","2201571.8","2196059.8","2214062","-3489.1","-1158.3812","0.01","0.01","0.01","0","0","2019-10-01 04:09:57.0"
"2019","07","종교단체","710","6388476","6566282","7037848","-413589","-175361.736","189668","196397","203514","-10287.5","-23044","50487","46659","48193","3061","1016.252","0","0","0","0","0","2019-10-01 04:09:57.0"
"2019","07","소상공인","35299","81153182","84131294","86704742","-4264836","-1808290.464","2038533","2181883","2197622","-151219.5","-338731.68","1524877.1","1519641.4","1549257.6","-9572.4","-3178.0368","0","0","0","0","0","2019-10-01 04:09:57.0"
"2019","07","기업","17353","666909473","695962046","699797968","-30970534","-13131506.416","19226183","20485141","20589556","-1311165.5","-2937010.72","4888976","4776936","4919004.6","41005.7","13613.8924","0","0","0","0","0","2019-10-01 04:09:57.0"
"2019","07","공동주택관리소","3222","455413662","492312993","490228667","-35857168","-15203439.232","2747575","2987765","2744653","-118634","-265740.16","18715483.2","18919417.8","18623330.1","-55890.75","-18555.729","0","0","0","0","0","2019-10-01 04:09:57.0"
"2019","07","공공기관","2261","156359908","160573983","158882144","-3368155.5","-1428097.932","2604974","3028827","2841476","-330177.5","-739597.6","1413199.6","1375855.4","1428890.4","10826.7","3594.4644","0","0","0","0","0","2019-10-01 04:09:57.0"
"2019","07","개인","1061602","257854441","280627906","278651568","-21785296","-9236965.504","10700835","11364410","10530116","-246428","-551998.72","14451345.9","14822249.718","14771777.106","-345667.512","-114761.613984","968957.161","962569.15","963408.79","5968.191","-111237.919708","2019-10-01 04:09:57.0"
"2019","06","학교","5871","112345207","112980803","110287347","711132","301519.968","3128429","3243867","3064914","-25961.5","-58153.76","2269044","2331376.2","2299144","-46216.1","-15343.7452","74.13","99.12","58.12","-4.49","-17.91588","2019-09-01 04:09:05.0"
"2019","06","종교단체","705","5413547","5340121","5442457","22258","9437.392","154875","159850","161566","-5833","-13065.92","56849","53053","54765","2940","976.08","0","0","0","0","0","2019-09-01 04:09:05.0"
"2019","06","소상공인","35033","70183496","71813182","71877062","-1661626","-704529.424","2118293","2284592","2257919","-152962.5","-342636","1556918.2","1560843.6","1614246.6","-30626.9","-10168.1308","0","0","0","0","0","2019-09-01 04:09:05.0"
"2019","06","기업","17345","576260789","587480932","595517907","-15238630.5","-6461179.332","16298107","16433397","16766886","-302034.5","-676557.28","4936469.4","4772667.272","4870135.774","115067.877","38202.535164","0","0","0","0","0","2019-09-01 04:09:05.0"
"2019","06","공동주택관리소","3223","408970817","420042269","411858024","-6979329.5","-2959235.708","3475177","3651453","3246710","26095.5","58453.92","18886213.2","18845083.4","19163780.3","-118218.65","-39248.5918","0","0","0","0","0","2019-09-01 04:09:05.0"
"2019","06","공공기관","2258","126446928","127708630","127971059","-1392916.5","-590596.596","1805558","1862440","1758167","-4745.5","-10629.92","962979.4","915487.6","933858.4","38306.4","12717.7248","0","0","0","0","0","2019-09-01 04:09:05.0"
"2019","06","개인","1061195","226119779","232452817","228752458","-4482858.5","-1900732.004","15771701","17324679","15080238","-430757.5","-964896.8","14223536.4","14573838.992","14709485.924","-418126.058","-138817.851256","331690.945","335728.022","314693.202","6480.333","644563.435406","2019-09-01 04:09:05.0"
"2019","05","학교","5852","101370762","98586448","93335301","5409887.5","2293792.3","3344505","2943424","2876574","434506","973293.44","2081868.2","2184024","2122441.2","-71364.4","-23692.9808","856.215","100782.61","100512.011","-99791.0955","-402296.079796","2019-08-01 04:09:10.0"
"2019","05","종교단체","702","4879444","4773560","4793290","96019","40712.056","258537","212311","210368","47197.5","105722.4","46294","43113","44790","2342.5","777.71","0","0","0","0","0","2019-08-01 04:09:10.0"
"2019","05","소상공인","34539","61113817","61060909","61388940","-111107.5","-47109.58","2474676","2447246","2407914","47096","105495.04","1354181.2","1395684.6","1399217.184","-43269.692","-14365.537744","45","61","38","-4.5","-17.919","2019-08-01 04:09:10.0"
"2019","05","기업","17338","539007975","534057534","539328538","2314939","981534.136","17677653","15764842","15790159","1900152.5","4256341.6","4231308.6","4207389.4","4245706.2","4760.8","1580.5856","0","0","0","0","0","2019-08-01 04:09:10.0"
"2019","05","공동주택관리소","3216","395842834","399341584","395749910","-1702913","-722035.112","7227583","6771892","6320431","681421.5","1526384.16","17888442.2","17968762.4","18096919.5","-144398.75","-47940.385","0","0","0","0","0","2019-08-01 04:09:10.0"
"2019","05","공공기관","2257","116616278","115954615","114466561","1405690","596012.56","2234854","2168815","2083693","108600","243264","1172919.6","1188296.6","1211875.2","-27166.3","-9019.2116","0","0","0","0","0","2019-08-01 04:09:10.0"
"2019","05","개인","1063404","221753919","224145439","223735061","-2186331","-927004.344","31370114","29694733","26615285","3215105","7201835.2","13610225.3","13801271.114","14038344.823","-309582.6685","-102781.445942","1442006.927","6417892.275","6124683.274","-4829280.8475","-25185411.334906","2019-08-01 04:09:10.0"
"2019","04","학교","5812","122004695","112154950","112157949","9848245.5","4175656.092","5008644","4683534","5229179","52287.5","117124","1897932.8","1960192.2","1891546.8","-27936.7","-9274.9844","7572.982","6042.509","6335.651","1383.902","304283.012424","2019-07-01 04:09:25.0"
"2019","04","종교단체","697","5564261","5289752","5431827","203471.5","86271.916","379358","368995","385934","1893.5","4241.44","48182","45185","47008","2085.5","692.386","0","0","0","0","0","2019-07-01 04:09:25.0"
"2019","04","소상공인","34183","64476902","63668811","64184294","550349.5","233348.188","3045904","3050996","3109953","-34570.5","-77437.92","1420623.9","1482234","1480568.108","-60777.154","-20178.015128","764.31","613.2","542.18","186.62","26924.21044","2019-07-01 04:09:25.0"
"2019","04","기업","17315","498410779","497576880","500561434","-658378","-279152.272","21551352","21876563","23660763","-1217311","-2726776.64","4356945.4","4284944","4344580.6","42183.1","14004.7892","0","0","0","0","0","2019-07-01 04:09:25.0"
"2019","04","공동주택관리소","3203","417886786","420254831","419410616","-1945937.5","-825077.5","11318903","11408191","12158613","-464499","-1040477.76","18127922.5","18376140.9","18298847.8","-209571.85","-69577.8542","0","0","0","0","0","2019-07-01 04:09:25.0"
"2019","04","공공기관","2261","121593433","119693020","118199490","2647178","1122403.472","3510257","3224765","3321485","237132","531175.68","863260.6","806004.6","839999.6","40258.5","13365.822","0","0","0","0","0","2019-07-01 04:09:25.0"
"2019","04","개인","1056433","232166121","233036158","233385808","-1044862","-443021.488","49391508","47130876","47698355","1976892.5","4428239.2","13753270.8","13901823.402","13854269.154","-124775.478","-41425.458696","7858587.747","6330556.967","5898717.607","1743950.46","277634216.822492","2019-07-01 04:09:25.0"
"2019","03","학교","5797","125964327","129365651","130136352","-3786674.5","-1605549.988","6226606","7498917","7443833","-1244769","-2788282.56","1444881.4","1525057.6","1433087.2","-34191","-11351.412","12139.948","13184.614","15170.304","-2037.511","-331517.548432","2019-06-04 04:09:26.0"
"2019","03","종교단체","692","5867965","6162262","6239467","-332899.5","-141149.388","566884","667333","599806","-66685.5","-149375.52","43731","42984","43302","588","195.216","0","0","0","0","0","2019-06-04 04:09:26.0"
"2019","03","소상공인","33889","64622907","67400316","69413377","-3783939.5","-1604390.348","3582634","3949825","3913552","-349054.5","-781882.08","1316729.4","1382512.2","1336673","-42863.2","-14230.5824","1244.58","1957.41","2321.49","-894.87","-211167.98144","2019-06-04 04:09:26.0"
"2019","03","기업","17327","506200282","520401546","530827868","-19414425","-8231716.2","36269127","40176567","39464696","-3551504.5","-7955370.08","4075506.4","4135727.4","4132332.8","-58523.7","-19429.8684","0","0","0","0","0","2019-06-04 04:09:26.0"
"2019","03","공동주택관리소","3196","405039728","413426731","408936401","-6141838","-2604139.312","15001425","17039975","16346646","-1691885.5","-3789823.52","17412113.2","17430839.1","17216488","88449.65","29365.2838","0","0","0","0","0","2019-06-04 04:09:26.0"
"2019","03","공공기관","2259","120310381","122185335","122735764","-2150168.5","-911671.444","6237248","5589298","4624050","1130574","2532485.76","1243599.2","1176189.8","1143831.8","83588.4","27751.3488","0","0","0","0","0","2019-06-04 04:09:26.0"
"2019","03","개인","1051962","223736787","228041840","226617384","-3591744","-1522899.456","65146586.443","74821514","68629078","-6578709.557","-14736309.40768","13167550","13326198.14","13195516.98","-93307.56","-30978.10992","13194262.09","13441963.218","14236321.468","-644880.253","-122344613.97751","2019-06-04 04:09:26.0"
"2019","02","학교","5739","145253542","166722370","145271681","-10743483.5","-4555237.004","7388324","9416477","8327905","-1483867","-3323862.08","1895531","1902478","1803956.6","42313.7","14048.1484","206820.979","22470.035","21603.453","184784.235","169542.72332","2019-05-01 04:09:55.0"
"2019","02","종교단체","685","7047532","8141425","7299424","-672892.5","-285306.42","658623","772505","675120","-65189.5","-146024.48","49098","45738","46600","2929","972.428","0","0","0","0","0","2019-05-01 04:09:55.0"
"2019","02","소상공인","32413","74721632","84519453","78892552","-6984370.5","-2961373.092","4086397","4766455","4471928","-532794.5","-1193459.68","1448504","1515158.4","1491795.168","-54972.784","-18250.964288","2110.79","2940.65","2935.59","-827.33","-169778.78096","2019-05-01 04:09:55.0"
"2019","02","기업","17169","519794121","561476671","552229458","-37058943.5","-15712992.044","48021635","53282900","47374718","-2307174","-5168069.76","4551126.2","4621642.8","4569366.8","-44378.6","-14733.6952","0","0","0","0","0","2019-05-01 04:09:55.0"
"2019","02","공동주택관리소","3174","451623889","475828571","461915449","-17248121","-7313203.304","18396458","20832538","19238465","-1639043.5","-3671457.44","18298481.4","18474158.7","18560342.7","-218769.3","-72631.4076","0","0","0","0","0","2019-05-01 04:09:55.0"
"2019","02","공공기관","2249","136992757","146827558","138219581","-5530812.5","-2345064.5","8256571","9500472","5877539","567565.5","1271346.72","861684.6","856204.2","831726.4","17719.3","5882.8076","0","0","0","0","0","2019-05-01 04:09:55.0"
"2019","02","개인","1044255","244927344","256537187","250715985","-8699159.5","-3688443.628","81902188","90965513","82354084","-4757610.5","-10657047.52","13495213.9","13932600.218","13695964.506","-319068.462","-105930.729384","106134923.132","28710647.855","24011918.795","79773639.807","-71427110.705588","2019-05-01 04:09:55.0"
"2019","01","학교","5712","164452676","166974612","143856459","9037140.5","3831747.572","9341200","10658039","8792425","-384032","-860231.68","1996839.4","1988887.4","2038089","-16648.8","-5527.4016","19470.859","22420.97","19352.237","-1415.7445","-6649.517284","2019-04-05 04:08:55.0"
"2019","01","종교단체","679","7553305","7908417","6970274","113959.5","48318.828","655684","721644","568145","10789.5","24168.48","44344","42978","45704","3","0.996","0","0","0","0","0","2019-04-05 04:08:55.0"
"2019","01","소상공인","31980","79283382","82337478","76081505","73890.5","31329.572","4277451","4637780","4115673","-99275.5","-222377.12","1316910.8","1343346.8","1366377","-37951.1","-12599.7652","2234.82","3374.52","3373.41","-1139.145","-515.05824","2019-04-05 04:08:55.0"
